Year,org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal,sayp_part_rate,scpi
2010,01500505,Lee,"Lee Middle/High School",BIO,Male,0,0,26,67,11,28,2,5,39,100,88.5
2010,01500505,Lee,"Lee Middle/High School",BIO,Female,5,13,18,45,16,40,1,3,40,95,86.3
2010,01500505,Lee,"Lee Middle/High School",BIO,White,4,6,42,61,20,29,3,4,69,97,89.5
2010,01500505,Lee,"Lee Middle/High School",BIO,"Special Ed",0,0,3,30,5,50,2,20,10,100,85
2010,01500505,Lee,"Lee Middle/High School",BIO,"Non-Title 1",5,6,44,56,27,34,3,4,79,98,87.3
2010,01510000,Leicester,District,BIO,"All Students",1,2,20,45,12,27,11,25,44,90,75
2010,01510000,Leicester,District,BIO,"Non-Low Income",1,3,15,44,9,26,9,26,34,94,74.3
2010,01510000,Leicester,District,BIO,"Low Income",0,0,5,50,3,30,2,20,10,77,77.5
2010,01510000,Leicester,District,BIO,Male,0,0,9,53,6,35,2,12,17,81,77.9
2010,01510000,Leicester,District,BIO,Female,1,4,11,41,6,22,9,33,27,96,73.1
2010,01510000,Leicester,District,BIO,White,1,3,20,50,11,28,8,20,40,93,78.1
2010,01510000,Leicester,District,BIO,"Special Ed",0,0,2,17,3,25,7,58,12,92,60.4
2010,01510000,Leicester,District,BIO,"Non-Title 1",1,2,20,45,12,27,11,25,44,90,75
2010,01510505,Leicester,"Leicester High",BIO,"All Students",1,3,20,50,12,30,7,18,40,91,76.3
2010,01510505,Leicester,"Leicester High",BIO,"Non-Low Income",1,3,15,50,9,30,5,17,30,97,75.8
2010,01510505,Leicester,"Leicester High",BIO,"Low Income",0,0,5,50,3,30,2,20,10,77,77.5
2010,01510505,Leicester,"Leicester High",BIO,Male,0,0,9,56,6,38,1,6,16,84,81.3
2010,01510505,Leicester,"Leicester High",BIO,Female,1,4,11,46,6,25,6,25,24,96,72.9
2010,01510505,Leicester,"Leicester High",BIO,White,1,3,20,54,11,30,5,14,37,95,79.7
2010,01510505,Leicester,"Leicester High",BIO,"Non-Title 1",1,3,20,50,12,30,7,18,40,91,76.3
2010,01520000,Lenox,District,BIO,"All Students",22,36,28,46,9,15,2,3,61,100,93
2010,01520000,Lenox,District,BIO,"Non-Low Income",21,39,27,50,5,9,1,2,54,100,95.4
2010,01520000,Lenox,District,BIO,Male,13,34,14,37,9,24,2,5,38,100,88.8
2010,01520000,Lenox,District,BIO,Female,9,39,14,61,0,0,0,0,23,100,100
2010,01520000,Lenox,District,BIO,White,21,38,26,46,8,14,1,2,56,100,94.2
2010,01520000,Lenox,District,BIO,"Non-Title 1",22,36,28,46,9,15,2,3,61,100,93
2010,01520505,Lenox,"Lenox Memorial High",BIO,"All Students",22,37,28,47,7,12,2,3,59,100,93.6
2010,01520505,Lenox,"Lenox Memorial High",BIO,"Non-Low Income",21,40,27,51,4,8,1,2,53,100,95.8
2010,01520505,Lenox,"Lenox Memorial High",BIO,Male,13,36,14,39,7,19,2,6,36,100,89.6
2010,01520505,Lenox,"Lenox Memorial High",BIO,Female,9,39,14,61,0,0,0,0,23,100,100
2010,01520505,Lenox,"Lenox Memorial High",BIO,White,21,39,26,48,6,11,1,2,54,100,94.9
2010,01520505,Lenox,"Lenox Memorial High",BIO,"Non-Title 1",22,37,28,47,7,12,2,3,59,100,93.6
2010,01530000,Leominster,District,BIO,"All Students",48,9,277,51,144,27,72,13,541,98,81.5
2010,01530000,Leominster,District,BIO,"Non-Low Income",37,13,176,61,62,21,14,5,289,99,90.1
2010,01530000,Leominster,District,BIO,"Low Income",11,4,101,40,82,33,58,23,252,98,71.6
2010,01530000,Leominster,District,BIO,Male,24,9,131,50,70,27,39,15,264,98,80.6
2010,01530000,Leominster,District,BIO,Female,24,9,146,53,74,27,33,12,277,99,82.4
2010,01530000,Leominster,District,BIO,Black,1,3,18,55,8,24,6,18,33,100,78
2010,01530000,Leominster,District,BIO,Asian,0,0,8,47,7,41,2,12,17,100,82.4
2010,01530000,Leominster,District,BIO,Hispanic/Latino,1,1,46,34,42,31,47,35,136,97,64.7
2010,01530000,Leominster,District,BIO,White,46,13,201,58,82,24,17,5,346,99,88.4
2010,01530000,Leominster,District,BIO,"Formerly LEP",0,0,9,31,11,38,9,31,29,97,66.4
2010,01530000,Leominster,District,BIO,LEP,0,0,2,6,10,28,24,67,36,100,38.9
2010,01530000,Leominster,District,BIO,"LEP/Formerly LEP",0,0,11,17,21,32,33,51,65,98,51.2
2010,01530000,Leominster,District,BIO,"Special Ed",0,0,19,25,23,30,34,45,76,94,62.2
2010,01530000,Leominster,District,BIO,"Non-Title 1",29,10,137,48,72,25,47,16,285,100,78.7
2010,01530000,Leominster,District,BIO,"Title 1",19,7,140,55,72,28,25,10,256,97,84.7
2010,01530505,Leominster,"Leominster Senior High",BIO,"All Students",29,13,111,50,48,22,34,15,222,100,80.6
2010,01530505,Leominster,"Leominster Senior High",BIO,"Non-Low Income",27,19,80,56,33,23,2,1,142,100,91.4
2010,01530505,Leominster,"Leominster Senior High",BIO,"Low Income",2,3,31,39,15,19,32,40,80,100,61.6
2010,01530505,Leominster,"Leominster Senior High",BIO,Male,15,16,45,49,18,20,14,15,92,100,80.7
2010,01530505,Leominster,"Leominster Senior High",BIO,Female,14,11,66,51,30,23,20,15,130,100,80.6
2010,01530505,Leominster,"Leominster Senior High",BIO,Black,1,7,8,57,3,21,2,14,14,100,82.1
2010,01530505,Leominster,"Leominster Senior High",BIO,Hispanic/Latino,1,2,16,30,9,17,28,52,54,100,53.2
2010,01530505,Leominster,"Leominster Senior High",BIO,White,27,19,81,57,30,21,4,3,142,100,90.5
2010,01530505,Leominster,"Leominster Senior High",BIO,"Formerly LEP",0,0,2,20,3,30,5,50,10,100,50
2010,01530505,Leominster,"Leominster Senior High",BIO,LEP,0,0,0,0,1,6,16,94,17,100,20.6
2010,01530505,Leominster,"Leominster Senior High",BIO,"LEP/Formerly LEP",0,0,2,7,4,15,21,78,27,100,31.5
2010,01530505,Leominster,"Leominster Senior High",BIO,"Special Ed",0,0,5,25,4,20,11,55,20,100,50
2010,01530505,Leominster,"Leominster Senior High",BIO,"Non-Title 1",29,13,111,50,48,22,34,15,222,100,80.6
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,"All Students",17,7,121,53,66,29,24,11,228,97,84
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,"Non-Low Income",8,8,71,70,17,17,6,6,102,97,91.7
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,"Low Income",9,7,50,40,49,39,18,14,126,98,77.8
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,Male,9,7,69,51,39,29,18,13,135,96,81.7
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,Female,8,9,52,56,27,29,6,6,93,99,87.4
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,Black,0,0,6,55,3,27,2,18,11,100,77.3
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,Hispanic/Latino,0,0,16,33,21,43,12,24,49,92,73.5
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,White,17,11,96,60,38,24,8,5,159,99,88.2
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,"Formerly LEP",0,0,7,44,6,38,3,19,16,94,79.7
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,LEP,0,0,1,8,6,50,5,42,12,100,56.3
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,"LEP/Formerly LEP",0,0,8,29,12,43,8,29,28,97,69.6
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,"Special Ed",0,0,10,25,14,35,16,40,40,93,68.1
2010,01530605,Leominster,"Leominster Ctr Tech Educ",BIO,"Title 1",17,7,121,53,66,29,24,11,228,97,84
2010,01550000,Lexington,District,BIO,"All Students",265,53,196,39,28,6,12,2,501,98,96.4
2010,01550000,Lexington,District,BIO,"Non-Low Income",262,55,186,39,19,4,8,2,475,99,97.7
2010,01550000,Lexington,District,BIO,"Low Income",3,12,10,38,9,35,4,15,26,93,73.1
2010,01550000,Lexington,District,BIO,Male,128,53,95,39,11,5,8,3,242,98,96
2010,01550000,Lexington,District,BIO,Female,137,53,101,39,17,7,4,2,259,99,96.8
2010,01550000,Lexington,District,BIO,Black,4,12,15,44,10,29,5,15,34,97,77.2
2010,01550000,Lexington,District,BIO,Asian,76,72,23,22,4,4,2,2,105,100,96.9
2010,01550000,Lexington,District,BIO,Hispanic/Latino,5,36,7,50,1,7,1,7,14,100,91.1
2010,01550000,Lexington,District,BIO,White,172,52,143,43,13,4,4,1,332,98,98.3
2010,01550000,Lexington,District,BIO,Multi-race,8,53,7,47,0,0,0,0,15,94,100
2010,01550000,Lexington,District,BIO,"Special Ed",13,16,42,53,16,20,9,11,80,93,85.9
2010,01550000,Lexington,District,BIO,"Non-Title 1",265,53,196,39,28,6,12,2,501,98,96.4
2010,01550505,Lexington,"Lexington High",BIO,"All Students",263,54,190,39,25,5,8,2,486,99,96.9
2010,01550505,Lexington,"Lexington High",BIO,"Non-Low Income",260,56,181,39,16,3,4,1,461,99,98.2
2010,01550505,Lexington,"Lexington High",BIO,"Low Income",3,12,9,36,9,36,4,16,25,93,72
2010,01550505,Lexington,"Lexington High",BIO,Male,127,55,91,39,10,4,5,2,233,98,96.7
2010,01550505,Lexington,"Lexington High",BIO,Female,136,54,99,39,15,6,3,1,253,99,97
2010,01550505,Lexington,"Lexington High",BIO,Black,4,12,15,44,10,29,5,15,34,97,77.2
2010,01550505,Lexington,"Lexington High",BIO,Asian,76,73,23,22,3,3,2,2,104,100,97.4
2010,01550505,Lexington,"Lexington High",BIO,Hispanic/Latino,5,36,7,50,1,7,1,7,14,100,91.1
2010,01550505,Lexington,"Lexington High",BIO,White,170,53,139,43,11,3,0,0,320,99,98.9
2010,01550505,Lexington,"Lexington High",BIO,Multi-race,8,57,6,43,0,0,0,0,14,93,100
2010,01550505,Lexington,"Lexington High",BIO,"Special Ed",12,18,38,56,13,19,5,7,68,94,87.5
2010,01550505,Lexington,"Lexington High",BIO,"Non-Title 1",263,54,190,39,25,5,8,2,486,99,96.9
2010,01580000,Littleton,District,BIO,"All Students",47,47,44,44,3,3,6,6,100,98,96
2010,01580000,Littleton,District,BIO,"Non-Low Income",47,48,42,43,2,2,6,6,97,98,96.1
2010,01580000,Littleton,District,BIO,Male,23,52,14,32,3,7,4,9,44,100,90.9
2010,01580000,Littleton,District,BIO,Female,24,43,30,54,0,0,2,4,56,97,100
2010,01580000,Littleton,District,BIO,White,42,48,40,46,1,1,4,5,87,98,97.7
2010,01580000,Littleton,District,BIO,"Non-Title 1",47,47,44,44,3,3,6,6,100,98,96
2010,01580505,Littleton,"Littleton High School",BIO,"All Students",47,49,44,46,3,3,2,2,96,99,97.4
2010,01580505,Littleton,"Littleton High School",BIO,"Non-Low Income",47,51,42,45,2,2,2,2,93,99,97.6
2010,01580505,Littleton,"Littleton High School",BIO,Male,23,55,14,33,3,7,2,5,42,100,94
2010,01580505,Littleton,"Littleton High School",BIO,Female,24,44,30,56,0,0,0,0,54,98,100
2010,01580505,Littleton,"Littleton High School",BIO,White,42,50,40,48,1,1,1,1,84,99,98.5
2010,01580505,Littleton,"Littleton High School",BIO,"Non-Title 1",47,49,44,46,3,3,2,2,96,99,97.4
2010,01590000,Longmeadow,District,BIO,"All Students",89,34,143,54,22,8,9,3,263,99,94.7
2010,01590000,Longmeadow,District,BIO,"Non-Low Income",87,35,135,54,20,8,9,4,251,99,94.6
2010,01590000,Longmeadow,District,BIO,"Low Income",2,17,8,67,2,17,0,0,12,100,95.8
2010,01590000,Longmeadow,District,BIO,Male,45,30,85,57,14,9,6,4,150,100,94
2010,01590000,Longmeadow,District,BIO,Female,44,39,58,51,8,7,3,3,113,97,95.6
2010,01590000,Longmeadow,District,BIO,Asian,10,56,7,39,1,6,0,0,18,100,97.2
2010,01590000,Longmeadow,District,BIO,White,78,34,125,54,19,8,8,3,230,99,94.8
2010,01590000,Longmeadow,District,BIO,"Special Ed",3,7,22,52,8,19,9,21,42,95,76.8
2010,01590000,Longmeadow,District,BIO,"Non-Title 1",89,34,143,54,22,8,9,3,263,99,94.7
2010,01590505,Longmeadow,"Longmeadow High",BIO,"All Students",89,35,143,56,20,8,5,2,257,100,96.1
2010,01590505,Longmeadow,"Longmeadow High",BIO,"Non-Low Income",87,36,135,55,18,7,5,2,245,100,96.1
2010,01590505,Longmeadow,"Longmeadow High",BIO,"Low Income",2,17,8,67,2,17,0,0,12,100,95.8
2010,01590505,Longmeadow,"Longmeadow High",BIO,Male,45,31,85,59,12,8,2,1,144,100,96.5
2010,01590505,Longmeadow,"Longmeadow High",BIO,Female,44,39,58,51,8,7,3,3,113,99,95.6
2010,01590505,Longmeadow,"Longmeadow High",BIO,Asian,10,56,7,39,1,6,0,0,18,100,97.2
2010,01590505,Longmeadow,"Longmeadow High",BIO,White,78,35,125,56,17,8,4,2,224,100,96.4
2010,01590505,Longmeadow,"Longmeadow High",BIO,"Special Ed",3,8,22,61,6,17,5,14,36,100,84
2010,01590505,Longmeadow,"Longmeadow High",BIO,"Non-Title 1",89,35,143,56,20,8,5,2,257,100,96.1
2010,01600000,Lowell,District,BIO,"All Students",60,14,100,23,123,29,146,34,429,95,63.8
2010,01600000,Lowell,District,BIO,"Non-Low Income",32,21,52,34,33,22,36,24,153,96,75.8
2010,01600000,Lowell,District,BIO,"Low Income",28,10,48,17,90,33,110,40,276,94,57.1
2010,01600000,Lowell,District,BIO,Male,32,14,52,22,60,26,88,38,232,93,61.9
2010,01600000,Lowell,District,BIO,Female,28,14,48,24,63,32,58,29,197,96,66
2010,01600000,Lowell,District,BIO,Black,2,6,6,17,18,50,10,28,36,100,61.1
2010,01600000,Lowell,District,BIO,Asian,27,23,22,19,28,24,40,34,117,93,66.7
2010,01600000,Lowell,District,BIO,Hispanic/Latino,2,2,12,11,42,37,57,50,113,91,46
2010,01600000,Lowell,District,BIO,White,28,18,55,36,33,22,36,24,152,97,74.8
2010,01600000,Lowell,District,BIO,LEP,4,3,7,6,33,29,71,62,115,90,40.2
2010,01600000,Lowell,District,BIO,"LEP/Formerly LEP",5,4,8,6,35,28,76,61,124,91,41.5
2010,01600000,Lowell,District,BIO,"Special Ed",1,1,4,5,19,23,57,70,81,89,45.4
2010,01600000,Lowell,District,BIO,"Non-Title 1",0,0,1,7,1,7,13,87,15,94,36.7
2010,01600000,Lowell,District,BIO,"Title 1",60,14,99,24,122,29,133,32,414,95,64.7
2010,01600000,Lowell,District,PHY,"All Students",12,3,163,36,220,49,54,12,449,99,72.2
2010,01600000,Lowell,District,PHY,"Non-Low Income",4,2,86,47,78,43,14,8,182,99,79
2010,01600000,Lowell,District,PHY,"Low Income",8,3,77,29,142,53,40,15,267,99,67.6
2010,01600000,Lowell,District,PHY,Male,8,3,98,42,106,45,22,9,234,99,76
2010,01600000,Lowell,District,PHY,Female,4,2,65,30,114,53,32,15,215,99,68.1
2010,01600000,Lowell,District,PHY,Black,2,5,15,38,19,48,4,10,40,100,74.4
2010,01600000,Lowell,District,PHY,Asian,3,2,41,34,61,50,17,14,122,98,70.5
2010,01600000,Lowell,District,PHY,Hispanic/Latino,2,2,16,18,57,63,16,18,91,97,60.4
2010,01600000,Lowell,District,PHY,White,5,3,90,47,81,42,16,8,192,100,78.5
2010,01600000,Lowell,District,PHY,"Formerly LEP",1,4,7,26,13,48,6,22,27,100,63
2010,01600000,Lowell,District,PHY,LEP,0,0,18,22,45,55,19,23,82,99,60.1
2010,01600000,Lowell,District,PHY,"LEP/Formerly LEP",1,1,25,23,58,53,25,23,109,99,60.8
2010,01600000,Lowell,District,PHY,"Special Ed",0,0,1,7,5,36,8,57,14,93,42.9
2010,01600000,Lowell,District,PHY,"Title 1",12,3,163,36,220,49,54,12,449,99,72.2
2010,01600505,Lowell,"Lowell High",BIO,"All Students",57,16,81,22,110,30,114,31,362,94,64.8
2010,01600505,Lowell,"Lowell High",BIO,"Non-Low Income",29,24,45,37,28,23,21,17,123,95,80.1
2010,01600505,Lowell,"Lowell High",BIO,"Low Income",28,12,36,15,82,34,93,39,239,93,56.9
2010,01600505,Lowell,"Lowell High",BIO,Male,31,16,40,21,50,26,70,37,191,93,62.6
2010,01600505,Lowell,"Lowell High",BIO,Female,26,15,41,24,60,35,44,26,171,96,67.3
2010,01600505,Lowell,"Lowell High",BIO,Black,1,3,5,16,17,55,8,26,31,100,61.3
2010,01600505,Lowell,"Lowell High",BIO,Asian,27,26,18,17,24,23,35,34,104,93,67.3
2010,01600505,Lowell,"Lowell High",BIO,Hispanic/Latino,2,2,8,9,39,42,44,47,93,90,46.2
2010,01600505,Lowell,"Lowell High",BIO,White,26,21,46,37,28,22,26,21,126,97,76.4
2010,01600505,Lowell,"Lowell High",BIO,LEP,4,4,7,7,31,29,65,61,107,90,40.7
2010,01600505,Lowell,"Lowell High",BIO,"LEP/Formerly LEP",5,4,7,6,32,28,69,61,113,90,41.4
2010,01600505,Lowell,"Lowell High",BIO,"Special Ed",0,0,2,3,16,26,43,70,61,87,44.3
2010,01600505,Lowell,"Lowell High",BIO,"Title 1",57,16,81,22,110,30,114,31,362,94,64.8
2010,01600505,Lowell,"Lowell High",PHY,"All Students",10,2,155,37,207,49,50,12,422,99,72.3
2010,01600505,Lowell,"Lowell High",PHY,"Non-Low Income",3,2,81,47,75,44,13,8,172,99,78.9
2010,01600505,Lowell,"Lowell High",PHY,"Low Income",7,3,74,30,132,53,37,15,250,99,67.7
2010,01600505,Lowell,"Lowell High",PHY,Male,6,3,94,43,99,45,22,10,221,99,75.6
2010,01600505,Lowell,"Lowell High",PHY,Female,4,2,61,30,108,54,28,14,201,99,68.7
2010,01600505,Lowell,"Lowell High",PHY,Black,2,5,15,38,18,46,4,10,39,100,75
2010,01600505,Lowell,"Lowell High",PHY,Asian,3,3,39,33,59,50,16,14,117,98,70.3
2010,01600505,Lowell,"Lowell High",PHY,Hispanic/Latino,1,1,15,19,51,63,14,17,81,98,60.2
2010,01600505,Lowell,"Lowell High",PHY,White,4,2,85,47,77,43,15,8,181,100,78.5
2010,01600505,Lowell,"Lowell High",PHY,"Formerly LEP",1,4,7,26,13,48,6,22,27,100,63
2010,01600505,Lowell,"Lowell High",PHY,LEP,0,0,16,21,44,57,17,22,77,99,60.1
2010,01600505,Lowell,"Lowell High",PHY,"LEP/Formerly LEP",1,1,23,22,57,55,23,22,104,99,60.8
2010,01600505,Lowell,"Lowell High",PHY,"Special Ed",0,0,1,8,5,38,7,54,13,100,44.2
2010,01600505,Lowell,"Lowell High",PHY,"Title 1",10,2,155,37,207,49,50,12,422,99,72.3
2010,01610000,Ludlow,District,BIO,"All Students",39,16,119,49,59,24,26,11,243,99,83.7
2010,01610000,Ludlow,District,BIO,"Non-Low Income",36,19,96,51,39,21,18,10,189,99,86
2010,01610000,Ludlow,District,BIO,"Low Income",3,6,23,43,20,37,8,15,54,98,75.9
2010,01610000,Ludlow,District,BIO,Male,20,17,57,48,28,23,15,13,120,99,82.3
2010,01610000,Ludlow,District,BIO,Female,19,15,62,50,31,25,11,9,123,98,85.2
2010,01610000,Ludlow,District,BIO,White,38,17,114,50,55,24,22,10,229,100,84.8
2010,01610000,Ludlow,District,BIO,"Special Ed",0,0,7,14,26,51,18,35,51,98,54.4
2010,01610000,Ludlow,District,BIO,"Non-Title 1",39,16,119,49,59,24,26,11,243,99,83.7
2010,01610000,Ludlow,District,PHY,"All Students",6,3,75,38,93,47,26,13,200,100,74.1
2010,01610000,Ludlow,District,PHY,"Non-Low Income",5,4,60,43,64,45,12,9,141,100,78.5
2010,01610000,Ludlow,District,PHY,"Low Income",1,2,15,25,29,49,14,24,59,98,63.6
2010,01610000,Ludlow,District,PHY,Male,4,4,46,44,46,44,9,9,105,99,77.6
2010,01610000,Ludlow,District,PHY,Female,2,2,29,31,47,49,17,18,95,100,70.3
2010,01610000,Ludlow,District,PHY,Hispanic/Latino,0,0,4,31,8,62,1,8,13,100,71.2
2010,01610000,Ludlow,District,PHY,White,6,3,69,39,78,44,24,14,177,99,74.6
2010,01610000,Ludlow,District,PHY,"Special Ed",0,0,5,11,22,49,18,40,45,100,48.9
2010,01610000,Ludlow,District,PHY,"Non-Title 1",6,3,75,38,93,47,26,13,200,100,74.1
2010,01610505,Ludlow,"Ludlow Senior High",BIO,"All Students",39,17,119,52,56,24,17,7,231,99,86.3
2010,01610505,Ludlow,"Ludlow Senior High",BIO,"Non-Low Income",36,20,96,54,36,20,10,6,178,99,89
2010,01610505,Ludlow,"Ludlow Senior High",BIO,"Low Income",3,6,23,43,20,38,7,13,53,98,76.9
2010,01610505,Ludlow,"Ludlow Senior High",BIO,Male,20,18,57,51,25,23,9,8,111,99,85.8
2010,01610505,Ludlow,"Ludlow Senior High",BIO,Female,19,16,62,52,31,26,8,7,120,98,86.7
2010,01610505,Ludlow,"Ludlow Senior High",BIO,White,38,17,114,52,53,24,14,6,219,100,87.1
2010,01610505,Ludlow,"Ludlow Senior High",BIO,"Special Ed",0,0,7,18,23,58,10,25,40,98,59.4
2010,01610505,Ludlow,"Ludlow Senior High",BIO,"Non-Title 1",39,17,119,52,56,24,17,7,231,99,86.3
2010,01610505,Ludlow,"Ludlow Senior High",PHY,"All Students",6,3,75,38,92,47,24,12,197,99,74.7
2010,01610505,Ludlow,"Ludlow Senior High",PHY,"Non-Low Income",5,4,60,43,63,45,12,9,140,100,78.6
2010,01610505,Ludlow,"Ludlow Senior High",PHY,"Low Income",1,2,15,26,29,51,12,21,57,98,65.4
2010,01610505,Ludlow,"Ludlow Senior High",PHY,Male,4,4,46,45,45,44,8,8,103,99,78.4
2010,01610505,Ludlow,"Ludlow Senior High",PHY,Female,2,2,29,31,47,50,16,17,94,100,70.7
2010,01610505,Ludlow,"Ludlow Senior High",PHY,Hispanic/Latino,0,0,4,31,8,62,1,8,13,100,71.2
2010,01610505,Ludlow,"Ludlow Senior High",PHY,White,6,3,69,40,77,44,22,13,174,99,75.3
2010,01610505,Ludlow,"Ludlow Senior High",PHY,"Special Ed",0,0,5,12,21,49,17,40,43,100,49.4
2010,01610505,Ludlow,"Ludlow Senior High",PHY,"Non-Title 1",6,3,75,38,92,47,24,12,197,99,74.7
2010,01620000,Lunenburg,District,BIO,"All Students",36,27,76,58,17,13,3,2,132,99,95.3
2010,01620000,Lunenburg,District,BIO,"Non-Low Income",32,27,71,60,15,13,1,1,119,99,95.8
2010,01620000,Lunenburg,District,BIO,"Low Income",4,31,5,38,2,15,2,15,13,100,90.4
2010,01620000,Lunenburg,District,BIO,Male,15,31,26,53,6,12,2,4,49,98,94.4
2010,01620000,Lunenburg,District,BIO,Female,21,25,50,60,11,13,1,1,83,100,95.8
2010,01620000,Lunenburg,District,BIO,White,35,28,71,56,17,13,3,2,126,99,95
2010,01620000,Lunenburg,District,BIO,"Non-Title 1",34,28,72,60,12,10,3,2,121,100,96.1
2010,01620000,Lunenburg,District,BIO,"Title 1",2,18,4,36,5,45,0,0,11,92,86.4
2010,01620505,Lunenburg,"Lunenburg High",BIO,"All Students",36,28,75,58,17,13,1,1,129,99,95.7
2010,01620505,Lunenburg,"Lunenburg High",BIO,"Non-Low Income",32,27,70,59,15,13,1,1,118,99,95.8
2010,01620505,Lunenburg,"Lunenburg High",BIO,"Low Income",4,36,5,45,2,18,0,0,11,100,95.5
2010,01620505,Lunenburg,"Lunenburg High",BIO,Male,15,32,25,53,6,13,1,2,47,98,95.7
2010,01620505,Lunenburg,"Lunenburg High",BIO,Female,21,26,50,61,11,13,0,0,82,100,95.7
2010,01620505,Lunenburg,"Lunenburg High",BIO,White,35,28,70,57,17,14,1,1,123,99,95.5
2010,01620505,Lunenburg,"Lunenburg High",BIO,"Non-Title 1",34,29,71,60,12,10,1,1,118,100,96.6
2010,01620505,Lunenburg,"Lunenburg High",BIO,"Title 1",2,18,4,36,5,45,0,0,11,92,86.4
2010,01630000,Lynn,District,BIO,"All Students",88,9,408,40,321,31,212,21,1029,96,72.9
2010,01630000,Lynn,District,BIO,"Non-Low Income",41,14,138,48,68,24,41,14,288,98,81
2010,01630000,Lynn,District,BIO,"Low Income",47,6,270,36,253,34,171,23,741,95,69.8
2010,01630000,Lynn,District,BIO,Male,50,10,193,38,155,31,110,22,508,95,72.1
2010,01630000,Lynn,District,BIO,Female,38,7,215,41,166,32,102,20,521,97,73.7
2010,01630000,Lynn,District,BIO,Black,10,7,46,32,55,38,34,23,145,96,67.2
2010,01630000,Lynn,District,BIO,Asian,18,13,65,49,24,18,27,20,134,97,78.4
2010,01630000,Lynn,District,BIO,Hispanic/Latino,28,6,145,33,147,33,121,27,441,95,66.7
2010,01630000,Lynn,District,BIO,White,27,10,141,50,85,30,28,10,281,96,82.1
2010,01630000,Lynn,District,BIO,Multi-race,5,19,10,37,10,37,2,7,27,100,82.4
2010,01630000,Lynn,District,BIO,"Formerly LEP",3,6,21,45,11,23,12,26,47,96,70.7
2010,01630000,Lynn,District,BIO,LEP,1,1,14,10,45,33,75,56,135,96,43.1
2010,01630000,Lynn,District,BIO,"LEP/Formerly LEP",4,2,35,19,56,31,87,48,182,96,50.3
2010,01630000,Lynn,District,BIO,"Special Ed",0,0,14,11,41,33,69,56,124,86,44
2010,01630000,Lynn,District,BIO,"Non-Title 1",81,10,368,45,226,28,139,17,814,98,77.1
2010,01630000,Lynn,District,BIO,"Title 1",7,3,40,19,95,44,73,34,215,89,57.3
2010,01630505,Lynn,"Classical High",BIO,"All Students",30,9,139,43,88,27,65,20,322,98,74.5
2010,01630505,Lynn,"Classical High",BIO,"Non-Low Income",12,13,50,53,19,20,13,14,94,100,82.7
2010,01630505,Lynn,"Classical High",BIO,"Low Income",18,8,89,39,69,30,52,23,228,97,71.2
2010,01630505,Lynn,"Classical High",BIO,Male,20,12,66,40,46,28,31,19,163,97,74.7
2010,01630505,Lynn,"Classical High",BIO,Female,10,6,73,46,42,26,34,21,159,99,74.4
2010,01630505,Lynn,"Classical High",BIO,Black,4,10,13,33,12,30,11,28,40,100,67.5
2010,01630505,Lynn,"Classical High",BIO,Asian,6,12,29,56,7,13,10,19,52,98,80.3
2010,01630505,Lynn,"Classical High",BIO,Hispanic/Latino,10,8,40,33,36,30,35,29,121,96,66.1
2010,01630505,Lynn,"Classical High",BIO,White,8,8,55,53,31,30,9,9,103,99,83.3
2010,01630505,Lynn,"Classical High",BIO,"Formerly LEP",1,6,11,65,1,6,4,24,17,100,80.9
2010,01630505,Lynn,"Classical High",BIO,LEP,1,2,4,10,12,29,24,59,41,92,40.9
2010,01630505,Lynn,"Classical High",BIO,"LEP/Formerly LEP",2,3,15,26,13,22,28,48,58,94,52.6
2010,01630505,Lynn,"Classical High",BIO,"Special Ed",0,0,4,13,6,20,20,67,30,97,38.3
2010,01630505,Lynn,"Classical High",BIO,"Non-Title 1",30,9,139,43,88,27,65,20,322,98,74.5
2010,01630510,Lynn,"Lynn English High",BIO,"All Students",49,11,221,49,126,28,57,13,453,98,81
2010,01630510,Lynn,"Lynn English High",BIO,"Non-Low Income",26,19,80,58,28,20,5,4,139,100,90.6
2010,01630510,Lynn,"Lynn English High",BIO,"Low Income",23,7,141,45,98,31,52,17,314,98,76.8
2010,01630510,Lynn,"Lynn English High",BIO,Male,23,12,101,51,46,23,28,14,198,99,81.4
2010,01630510,Lynn,"Lynn English High",BIO,Female,26,10,120,47,80,31,29,11,255,98,80.7
2010,01630510,Lynn,"Lynn English High",BIO,Black,6,9,27,40,25,37,9,13,67,99,76.9
2010,01630510,Lynn,"Lynn English High",BIO,Asian,10,18,31,54,9,16,7,12,57,100,86
